"id_amortizacion","id_credito","num_cuota","saldo_total","monto_cuota","saldo_exigible","estado","fecha_cuota","fecha_pago","monto_seguro","pais","estatus","cuota_moneda","exigible_moneda","tasa","numero_periodos","score_hit","score_no_hit","valor_financiamiento","prima","accesorios"
338,SV0000025,"6 ",60.08,20.03,,Fijo,2024-11-04,,,El Salvador,,20.03,,3.5000,8,601,0,88.00,22.00,0.00
339,SV0000025,"7 ",40.05,20.03,,Fijo,2024-11-19,,,El Salvador,,20.03,,3.5000,8,601,0,88.00,22.00,0.00
340,SV0000025,"8 ",20.02,20.02,,Fijo,2024-12-04,,,El Salvador,,20.02,,3.5000,8,601,0,88.00,22.00,0.00
341,HN0000011,"2 ",298.25,27.11,,Pagado Retraso,2024-09-05,2024-09-06,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
342,HN0000011,"3 ",271.14,27.11,,Pagado Retraso,2024-09-20,2024-09-26,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
343,HN0000011,"4 ",244.02,27.11,,Fijo,2024-10-05,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
344,HN0000011,"5 ",216.91,27.11,,Fijo,2024-10-20,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
345,HN0000011,"6 ",189.80,27.11,,Fijo,2024-11-04,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
346,HN0000011,"7 ",162.68,27.11,,Fijo,2024-11-19,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
347,HN0000011,"8 ",135.57,27.11,,Fijo,2024-12-04,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
348,HN0000011,"9 ",108.45,27.11,,Fijo,2024-12-19,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
349,HN0000011,"10 ",81.34,27.11,,Fijo,2025-01-03,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
350,HN0000011,"11 ",54.23,27.11,,Fijo,2025-01-18,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
351,HN0000011,"12 ",27.11,27.11,,Fijo,2025-02-02,,,Honduras,,677.84,,3.5000,12,0,707,3647.20,799.80,448.00
352,SV0000026,"2 ",180.21,16.38,,Pagado Retraso,2024-09-05,2024-09-06,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
353,SV0000026,"3 ",163.83,16.38,,Pagado a Tiempo,2024-09-20,2024-09-18,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
354,SV0000026,"4 ",147.45,16.38,,Fijo,2024-10-05,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
355,SV0000026,"5 ",131.07,16.38,,Fijo,2024-10-20,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
356,SV0000026,"6 ",114.69,16.38,,Fijo,2024-11-04,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
357,SV0000026,"7 ",98.31,16.38,,Fijo,2024-11-19,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
358,SV0000026,"8 ",81.93,16.38,,Fijo,2024-12-04,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
359,SV0000026,"9 ",65.55,16.38,,Fijo,2024-12-19,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
360,SV0000026,"10 ",49.17,16.38,,Fijo,2025-01-03,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
361,SV0000026,"11 ",32.79,16.38,,Fijo,2025-01-18,,,El Salvador,,16.38,,4.0000,12,0,653,80.80,20.20,0.00
362,SV0000026,"12 ",16.41,16.41,,Fijo,2025-02-02,,,El Salvador,,16.41,,4.0000,12,0,653,80.80,20.20,0.00
363,SV0000028,"2 ",371.16,24.74,,Pagado a Tiempo,2024-09-05,2024-08-31,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
364,SV0000028,"3 ",346.42,24.74,,Pagado Retraso,2024-09-20,2024-09-21,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
365,SV0000028,"4 ",321.68,24.74,,Fijo,2024-10-05,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
366,SV0000028,"5 ",296.94,24.74,,Fijo,2024-10-20,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
367,SV0000028,"6 ",272.20,24.74,,Fijo,2024-11-04,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
368,SV0000028,"7 ",247.46,24.74,,Fijo,2024-11-19,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
369,SV0000028,"8 ",222.72,24.74,,Fijo,2024-12-04,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
370,SV0000028,"9 ",197.98,24.74,,Fijo,2024-12-19,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
371,SV0000028,"10 ",173.24,24.74,,Fijo,2025-01-03,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
372,SV0000028,"11 ",148.50,24.74,,Fijo,2025-01-18,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
373,SV0000028,"12 ",123.76,24.74,,Fijo,2025-02-02,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
374,SV0000028,"13 ",99.02,24.74,,Fijo,2025-02-17,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
375,SV0000028,"14 ",74.28,24.74,,Fijo,2025-03-04,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
376,SV0000028,"15 ",49.54,24.74,,Fijo,2025-03-19,,,El Salvador,,24.74,,4.0000,16,0,663,133.60,33.40,0.00
377,SV0000028,"16 ",24.80,24.80,,Fijo,2025-04-03,,,El Salvador,,24.80,,4.0000,16,0,663,133.60,33.40,0.00
378,SV0000029,"2 ",206.28,18.75,,Pagado a Tiempo,2024-09-05,2024-09-02,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
379,SV0000029,"3 ",187.53,18.75,,Pagado a Tiempo,2024-09-20,2024-09-18,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
380,SV0000029,"4 ",168.78,18.75,,Fijo,2024-10-05,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
381,SV0000029,"5 ",150.03,18.75,,Fijo,2024-10-20,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
382,SV0000029,"6 ",131.28,18.75,,Fijo,2024-11-04,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
383,SV0000029,"7 ",112.53,18.75,,Fijo,2024-11-19,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
384,SV0000029,"8 ",93.78,18.75,,Fijo,2024-12-04,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
385,SV0000029,"9 ",75.03,18.75,,Fijo,2024-12-19,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
386,SV0000029,"10 ",56.28,18.75,,Fijo,2025-01-03,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
387,SV0000029,"11 ",37.53,18.75,,Fijo,2025-01-18,,,El Salvador,,18.75,,4.3000,12,0,413,88.00,22.00,0.00
388,SV0000029,"12 ",18.78,18.78,,Fijo,2025-02-02,,,El Salvador,,18.78,,4.3000,12,0,413,88.00,22.00,0.00
389,SV0000032,"2 ",105.21,15.03,15.03,Vencido,2024-09-06,,,El Salvador,,15.03,15.03,1.6000,8,751,0,88.80,22.20,0.00
390,SV0000032,"3 ",90.18,15.03,15.03,Vencido,2024-09-21,,,El Salvador,,15.03,15.03,1.6000,8,751,0,88.80,22.20,0.00
391,SV0000032,"4 ",75.15,15.03,,Fijo,2024-10-06,,,El Salvador,,15.03,,1.6000,8,751,0,88.80,22.20,0.00
392,SV0000032,"5 ",60.12,15.03,,Fijo,2024-10-21,,,El Salvador,,15.03,,1.6000,8,751,0,88.80,22.20,0.00
393,SV0000032,"6 ",45.09,15.03,,Fijo,2024-11-05,,,El Salvador,,15.03,,1.6000,8,751,0,88.80,22.20,0.00
394,SV0000032,"7 ",30.06,15.03,,Fijo,2024-11-20,,,El Salvador,,15.03,,1.6000,8,751,0,88.80,22.20,0.00
395,SV0000032,"8 ",15.03,15.03,,Fijo,2024-12-05,,,El Salvador,,15.03,,1.6000,8,751,0,88.80,22.20,0.00
396,HN0000012,"2 ",181.08,25.87,,Pagado a Tiempo,2024-09-06,2024-09-04,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
397,HN0000012,"3 ",155.21,25.87,,Pagado a Tiempo,2024-09-21,2024-09-18,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
398,HN0000012,"4 ",129.34,25.87,,Fijo,2024-10-06,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
399,HN0000012,"5 ",103.47,25.87,,Fijo,2024-10-21,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
400,HN0000012,"6 ",77.61,25.87,,Fijo,2024-11-05,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
401,HN0000012,"7 ",51.74,25.87,,Fijo,2024-11-20,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
402,HN0000012,"8 ",25.87,25.87,,Fijo,2024-12-05,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
403,HN0000013,"2 ",394.11,35.83,35.83,Vencido,2024-09-06,,,Honduras,,895.69,895.69,4.1500,12,0,489,4308.20,1039.80,149.00
404,HN0000013,"3 ",358.28,35.83,35.83,Vencido,2024-09-21,,,Honduras,,895.69,895.69,4.1500,12,0,489,4308.20,1039.80,149.00
405,HN0000013,"4 ",322.45,35.83,,Fijo,2024-10-06,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
406,HN0000013,"5 ",286.62,35.83,,Fijo,2024-10-21,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
407,HN0000013,"6 ",250.80,35.83,,Fijo,2024-11-05,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
408,HN0000013,"7 ",214.97,35.83,,Fijo,2024-11-20,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
409,HN0000013,"8 ",179.14,35.83,,Fijo,2024-12-05,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
410,HN0000013,"9 ",143.31,35.83,,Fijo,2024-12-20,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
411,HN0000013,"10 ",107.48,35.83,,Fijo,2025-01-04,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
412,HN0000013,"11 ",71.66,35.83,,Fijo,2025-01-19,,,Honduras,,895.69,,4.1500,12,0,489,4308.20,1039.80,149.00
413,HN0000013,"12 ",35.83,35.83,,Fijo,2025-02-03,,,Honduras,,895.74,,4.1500,12,0,489,4308.20,1039.80,149.00
414,SV0000033,"2 ",682.31,45.49,,Pagado Retraso,2024-09-06,2024-09-10,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
415,SV0000033,"3 ",636.82,45.49,,Pagado a Tiempo,2024-09-21,2024-09-21,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
416,SV0000033,"4 ",591.33,45.49,,Fijo,2024-10-06,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
417,SV0000033,"5 ",545.84,45.49,,Fijo,2024-10-21,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
418,SV0000033,"6 ",500.35,45.49,,Fijo,2024-11-05,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
419,SV0000033,"7 ",454.86,45.49,,Fijo,2024-11-20,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
420,SV0000033,"8 ",409.37,45.49,,Fijo,2024-12-05,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
421,SV0000033,"9 ",363.88,45.49,,Fijo,2024-12-20,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
422,SV0000033,"10 ",318.39,45.49,,Fijo,2025-01-04,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
423,SV0000033,"11 ",272.90,45.49,,Fijo,2025-01-19,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
424,SV0000033,"12 ",227.41,45.49,,Fijo,2025-02-03,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
425,SV0000033,"13 ",181.92,45.49,,Fijo,2025-02-18,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
426,SV0000033,"14 ",136.43,45.49,,Fijo,2025-03-05,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
427,SV0000033,"15 ",90.94,45.49,,Fijo,2025-03-20,,,El Salvador,,45.49,,4.0000,16,0,651,245.60,61.40,0.00
428,SV0000033,"16 ",45.45,45.45,,Fijo,2025-04-04,,,El Salvador,,45.45,,4.0000,16,0,651,245.60,61.40,0.00
440,HN0000015,"2 ",411.67,27.44,,Pagado Retraso,2024-09-06,2024-09-08,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
441,HN0000015,"3 ",384.22,27.44,,Pagado Retraso,2024-09-21,2024-09-22,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
442,HN0000015,"4 ",356.78,27.44,,Fijo,2024-10-06,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
443,HN0000015,"5 ",329.33,27.44,,Fijo,2024-10-21,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
444,HN0000015,"6 ",301.89,27.44,,Fijo,2024-11-05,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
445,HN0000015,"7 ",274.44,27.44,,Fijo,2024-11-20,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
446,HN0000015,"8 ",247.00,27.44,,Fijo,2024-12-05,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
447,HN0000015,"9 ",219.55,27.44,,Fijo,2024-12-20,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
448,HN0000015,"10 ",192.11,27.44,,Fijo,2025-01-04,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
449,HN0000015,"11 ",164.67,27.44,,Fijo,2025-01-19,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
450,HN0000015,"12 ",137.22,27.44,,Fijo,2025-02-03,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
451,HN0000015,"13 ",109.78,27.44,,Fijo,2025-02-18,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
452,HN0000015,"14 ",82.33,27.44,,Fijo,2025-03-05,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
453,HN0000015,"15 ",54.89,27.44,,Fijo,2025-03-20,,,Honduras,,686.11,,4.1500,16,0,458,3599.20,899.80,0.00
454,HN0000015,"16 ",27.44,27.44,,Fijo,2025-04-04,,,Honduras,,686.10,,4.1500,16,0,458,3599.20,899.80,0.00
455,SV0000034,"2 ",201.98,28.85,28.85,Vencido,2024-09-06,,,El Salvador,,28.85,28.85,4.1500,8,0,572,116.00,24.00,20.00
456,SV0000034,"3 ",173.13,28.85,28.85,Vencido,2024-09-21,,,El Salvador,,28.85,28.85,4.1500,8,0,572,116.00,24.00,20.00
457,SV0000034,"4 ",144.28,28.85,,Fijo,2024-10-06,,,El Salvador,,28.85,,4.1500,8,0,572,116.00,24.00,20.00
458,SV0000034,"5 ",115.43,28.85,,Fijo,2024-10-21,,,El Salvador,,28.85,,4.1500,8,0,572,116.00,24.00,20.00
459,SV0000034,"6 ",86.58,28.85,,Fijo,2024-11-05,,,El Salvador,,28.85,,4.1500,8,0,572,116.00,24.00,20.00
460,SV0000034,"7 ",57.73,28.85,,Fijo,2024-11-20,,,El Salvador,,28.85,,4.1500,8,0,572,116.00,24.00,20.00
461,SV0000034,"8 ",28.88,28.88,,Fijo,2024-12-05,,,El Salvador,,28.88,,4.1500,8,0,572,116.00,24.00,20.00
462,HN0000016,"2 ",181.08,25.87,,Pagado Retraso,2024-09-06,2024-09-16,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
463,HN0000016,"3 ",155.21,25.87,,Pagado Retraso,2024-09-21,2024-09-29,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
464,HN0000016,"4 ",129.34,25.87,,Fijo,2024-10-06,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
465,HN0000016,"5 ",103.47,25.87,,Fijo,2024-10-21,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
466,HN0000016,"6 ",77.61,25.87,,Fijo,2024-11-05,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
467,HN0000016,"7 ",51.74,25.87,,Fijo,2024-11-20,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
468,HN0000016,"8 ",25.87,25.87,,Fijo,2024-12-05,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
469,HN0000017,"2 ",181.08,25.87,,Pagado Retraso,2024-09-07,2024-09-23,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
470,HN0000017,"3 ",155.21,25.87,25.87,Vencido,2024-09-22,,,Honduras,,646.71,646.71,4.1500,8,0,459,2600.00,650.00,0.00
471,HN0000017,"4 ",129.34,25.87,,Fijo,2024-10-07,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
472,HN0000017,"5 ",103.47,25.87,,Fijo,2024-10-22,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
473,HN0000017,"6 ",77.61,25.87,,Fijo,2024-11-06,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
474,HN0000017,"7 ",51.74,25.87,,Fijo,2024-11-21,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
475,HN0000017,"8 ",25.87,25.87,,Fijo,2024-12-06,,,Honduras,,646.71,,4.1500,8,0,459,2600.00,650.00,0.00
476,SV0000036,"2 ",235.09,15.67,15.67,Vencido,2024-09-07,,,El Salvador,,15.67,15.67,3.5000,16,613,0,93.60,23.40,0.00
477,SV0000036,"3 ",219.42,15.67,15.67,Vencido,2024-09-22,,,El Salvador,,15.67,15.67,3.5000,16,613,0,93.60,23.40,0.00
478,SV0000036,"4 ",203.75,15.67,,Fijo,2024-10-07,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
479,SV0000036,"5 ",188.08,15.67,,Fijo,2024-10-22,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
480,SV0000036,"6 ",172.41,15.67,,Fijo,2024-11-06,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
481,SV0000036,"7 ",156.74,15.67,,Fijo,2024-11-21,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
482,SV0000036,"8 ",141.07,15.67,,Fijo,2024-12-06,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
483,SV0000036,"9 ",125.40,15.67,,Fijo,2024-12-21,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
484,SV0000036,"10 ",109.73,15.67,,Fijo,2025-01-05,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
485,SV0000036,"11 ",94.06,15.67,,Fijo,2025-01-20,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
486,SV0000036,"12 ",78.39,15.67,,Fijo,2025-02-04,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
487,SV0000036,"13 ",62.72,15.67,,Fijo,2025-02-19,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
488,SV0000036,"14 ",47.05,15.67,,Fijo,2025-03-06,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
489,SV0000036,"15 ",31.38,15.67,,Fijo,2025-03-21,,,El Salvador,,15.67,,3.5000,16,613,0,93.60,23.40,0.00
490,SV0000036,"16 ",15.71,15.71,,Fijo,2025-04-05,,,El Salvador,,15.71,,3.5000,16,613,0,93.60,23.40,0.00
491,HN0000019,"2 ",184.68,26.38,26.38,Vencido,2024-09-07,,,Honduras,,659.59,659.59,4.3000,8,0,422,2600.00,650.00,0.00
492,HN0000019,"3 ",158.30,26.38,26.38,Vencido,2024-09-22,,,Honduras,,659.59,659.59,4.3000,8,0,422,2600.00,650.00,0.00
493,HN0000019,"4 ",131.92,26.38,,Fijo,2024-10-07,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
494,HN0000019,"5 ",105.53,26.38,,Fijo,2024-10-22,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
495,HN0000019,"6 ",79.15,26.38,,Fijo,2024-11-06,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
496,HN0000019,"7 ",52.77,26.38,,Fijo,2024-11-21,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
497,HN0000019,"8 ",26.38,26.38,,Fijo,2024-12-06,,,Honduras,,659.55,,4.3000,8,0,422,2600.00,650.00,0.00
498,HN0000021,"2 ",184.68,26.38,26.38,Vencido,2024-09-07,,,Honduras,,659.59,659.59,4.3000,8,0,422,2600.00,650.00,0.00
499,HN0000021,"3 ",158.30,26.38,26.38,Vencido,2024-09-22,,,Honduras,,659.59,659.59,4.3000,8,0,422,2600.00,650.00,0.00
500,HN0000021,"4 ",131.92,26.38,,Fijo,2024-10-07,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
501,HN0000021,"5 ",105.53,26.38,,Fijo,2024-10-22,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
502,HN0000021,"6 ",79.15,26.38,,Fijo,2024-11-06,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
503,HN0000021,"7 ",52.77,26.38,,Fijo,2024-11-21,,,Honduras,,659.59,,4.3000,8,0,422,2600.00,650.00,0.00
504,HN0000021,"8 ",26.38,26.38,,Fijo,2024-12-06,,,Honduras,,659.55,,4.3000,8,0,422,2600.00,650.00,0.00
505,SV0000037,"2 ",278.79,18.59,18.59,Vencido,2024-09-07,,,El Salvador,,18.59,18.59,3.5000,16,594,0,111.00,24.00,15.00
506,SV0000037,"3 ",260.20,18.59,18.59,Vencido,2024-09-22,,,El Salvador,,18.59,18.59,3.5000,16,594,0,111.00,24.00,15.00
507,SV0000037,"4 ",241.61,18.59,,Fijo,2024-10-07,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
508,SV0000037,"5 ",223.02,18.59,,Fijo,2024-10-22,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
509,SV0000037,"6 ",204.43,18.59,,Fijo,2024-11-06,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
510,SV0000037,"7 ",185.84,18.59,,Fijo,2024-11-21,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
511,SV0000037,"8 ",167.25,18.59,,Fijo,2024-12-06,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
512,SV0000037,"9 ",148.66,18.59,,Fijo,2024-12-21,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
513,SV0000037,"10 ",130.07,18.59,,Fijo,2025-01-05,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
514,SV0000037,"11 ",111.48,18.59,,Fijo,2025-01-20,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
515,SV0000037,"12 ",92.89,18.59,,Fijo,2025-02-04,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
516,SV0000037,"13 ",74.30,18.59,,Fijo,2025-02-19,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
517,SV0000037,"14 ",55.71,18.59,,Fijo,2025-03-06,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
518,SV0000037,"15 ",37.12,18.59,,Fijo,2025-03-21,,,El Salvador,,18.59,,3.5000,16,594,0,111.00,24.00,15.00
519,SV0000037,"16 ",18.53,18.53,,Fijo,2025-04-05,,,El Salvador,,18.53,,3.5000,16,594,0,111.00,24.00,15.00
520,HN0000022,"2 ",165.69,23.67,23.67,Vencido,2024-09-07,,,Honduras,,591.76,591.76,3.5000,8,0,705,2600.00,650.00,0.00
521,HN0000022,"3 ",142.02,23.67,23.67,Vencido,2024-09-22,,,Honduras,,591.76,591.76,3.5000,8,0,705,2600.00,650.00,0.00
522,HN0000022,"4 ",118.35,23.67,,Fijo,2024-10-07,,,Honduras,,591.76,,3.5000,8,0,705,2600.00,650.00,0.00
523,HN0000022,"5 ",94.68,23.67,,Fijo,2024-10-22,,,Honduras,,591.76,,3.5000,8,0,705,2600.00,650.00,0.00
524,HN0000022,"6 ",71.01,23.67,,Fijo,2024-11-06,,,Honduras,,591.76,,3.5000,8,0,705,2600.00,650.00,0.00
525,HN0000022,"7 ",47.34,23.67,,Fijo,2024-11-21,,,Honduras,,591.76,,3.5000,8,0,705,2600.00,650.00,0.00
526,HN0000022,"8 ",23.67,23.67,,Fijo,2024-12-06,,,Honduras,,591.72,,3.5000,8,0,705,2600.00,650.00,0.00
542,HN0000024,"2 ",181.08,25.87,,Pagado a Tiempo,2024-09-07,2024-09-07,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
543,HN0000024,"3 ",155.21,25.87,,Pagado a Tiempo,2024-09-22,2024-09-21,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
544,HN0000024,"4 ",129.34,25.87,,Fijo,2024-10-07,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
545,HN0000024,"5 ",103.47,25.87,,Fijo,2024-10-22,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
546,HN0000024,"6 ",77.61,25.87,,Fijo,2024-11-06,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
547,HN0000024,"7 ",51.74,25.87,,Fijo,2024-11-21,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
548,HN0000024,"8 ",25.87,25.87,,Fijo,2024-12-06,,,Honduras,,646.71,,4.1500,8,0,595,2600.00,650.00,0.00
549,HN0000025,"2 ",181.08,25.87,25.87,Vencido,2024-09-07,,,Honduras,,646.71,646.71,4.1500,8,0,563,2600.00,650.00,0.00
550,HN0000025,"3 ",155.21,25.87,25.87,Vencido,2024-09-22,,,Honduras,,646.71,646.71,4.1500,8,0,563,2600.00,650.00,0.00
551,HN0000025,"4 ",129.34,25.87,,Fijo,2024-10-07,,,Honduras,,646.71,,4.1500,8,0,563,2600.00,650.00,0.00
552,HN0000025,"5 ",103.47,25.87,,Fijo,2024-10-22,,,Honduras,,646.71,,4.1500,8,0,563,2600.00,650.00,0.00
553,HN0000025,"6 ",77.61,25.87,,Fijo,2024-11-06,,,Honduras,,646.71,,4.1500,8,0,563,2600.00,650.00,0.00
